timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1767035100.0762475,2025-12-29T20:05:00.532094,Mandarine,0,-0.03,-0.08,394,13.48,53.38,10.98,72.19,948.29,146831
1767035102.0763211,2025-12-29T20:05:02.385027,Mandarine,0,0.0,0.0,,,,10.98,72.19,948.28,147211
1767035104.0764158,2025-12-29T20:05:04.533513,Mandarine,0,-0.03,-0.08,394,13.47,53.41,10.98,72.18,948.28,147211
1767035106.0764987,2025-12-29T20:05:06.532262,Mandarine,0,1.56,-0.08,395,13.48,53.42,10.98,72.19,948.28,147338
1767035108.0765734,2025-12-29T20:05:08.532317,Mandarine,0,-0.05,-0.08,395,13.47,53.37,10.98,72.18,948.28,147592
1767035110.0766802,2025-12-29T20:05:10.533845,Mandarine,0,-1.6,-0.08,394,13.48,53.41,10.98,72.18,948.28,147592
1767035112.076762,2025-12-29T20:05:12.532504,Mandarine,0,1.48,-0.07,395,13.44,53.38,10.98,72.18,948.28,148621
1767035114.0768354,2025-12-29T20:05:14.532592,Mandarine,0,-1.53,-0.07,394,13.48,53.37,10.98,72.18,948.28,148750
1767035116.0769472,2025-12-29T20:05:16.534258,Mandarine,0,0.0,-0.07,394,13.48,53.38,10.98,72.17,948.28,148750
1767035118.0770297,2025-12-29T20:05:18.532815,Mandarine,0,0.0,-0.07,394,13.5,53.41,10.98,72.16,948.28,149010
1767035120.0770948,2025-12-29T20:05:20.532863,Mandarine,0,-1.48,-0.07,393,13.48,53.4,10.98,72.16,948.27,149140
1767035122.0771842,2025-12-29T20:05:22.534138,Mandarine,0,0.02,-0.07,393,13.48,53.4,10.98,72.15,948.27,149140
1767035124.0772586,2025-12-29T20:05:24.533093,Mandarine,0,0.02,-0.07,393,13.47,53.39,10.98,72.16,948.25,149795
1767035126.0773342,2025-12-29T20:05:26.533160,Mandarine,0,0.02,-0.07,393,13.47,53.38,10.98,72.16,948.26,150190
1767035128.0774314,2025-12-29T20:05:28.534616,Mandarine,0,1.47,-0.07,394,13.48,53.38,10.98,72.17,948.27,150058
1767035130.077516,2025-12-29T20:05:30.533375,Mandarine,0,-1.42,0.72,393,13.48,53.38,10.99,72.16,948.27,150322
1767035132.0775816,2025-12-29T20:05:32.533408,Mandarine,0,0.0,-0.07,393,13.48,53.4,10.99,72.16,948.28,151389
1767035134.077695,2025-12-29T20:05:34.534946,Mandarine,0,-1.42,-0.07,392,13.47,53.39,10.99,72.14,948.28,150190
1767035136.0777707,2025-12-29T20:05:36.533601,Mandarine,0,0.05,-0.07,392,13.48,53.4,10.99,72.1,948.29,151928
1767035138.077848,2025-12-29T20:05:38.386537,Mandarine,0,0.0,0.0,,,,10.99,72.14,948.29,152335
1767035140.07795,2025-12-29T20:05:40.535147,Mandarine,0,0.07,-0.07,392,13.5,53.42,10.99,71.93,948.29,152881
1767035142.0780268,2025-12-29T20:05:42.533806,Mandarine,0,0.05,-0.07,392,13.48,53.4,10.99,71.51,948.29,154124
1767035144.0781033,2025-12-29T20:05:44.533810,Mandarine,0,0.05,-0.07,392,13.48,53.45,10.99,71.09,948.29,154682
1767035146.0782146,2025-12-29T20:05:46.329401,Mandarine,1,0.05,200.84,392,13.5,53.44,,,,
1767035148.0782986,2025-12-29T20:05:48.365745,Mandarine,0,0.05,-200.94,392,13.51,53.41,10.99,70.4,948.27,102400000
1767035150.0783777,2025-12-29T20:05:50.365815,Mandarine,0,-1.44,0.15,391,13.51,53.5,11.0,70.4,948.28,102400000
1767035152.0784886,2025-12-29T20:05:52.367353,Mandarine,0,1.58,0.37,392,13.48,53.8,11.08,71.13,948.29,102400000
1767035154.0785718,2025-12-29T20:05:54.366080,Mandarine,1,-4.28,0.12,389,13.6,54.05,11.08,72.15,948.29,102400000
1767035156.0786555,2025-12-29T20:05:56.370768,Mandarine,1,-1.38,65.25,388,13.62,55.29,32.69,76.7,702.61,102400000
1767035158.078758,2025-12-29T20:05:58.367700,Mandarine,0,0.07,-64.89,388,13.65,56.92,11.12,73.91,948.3,102400000
1767035160.0788407,2025-12-29T20:06:00.366355,Mandarine,0,0.07,0.14,388,13.68,58.13,11.12,74.53,948.3,102400000
1767035162.0789156,2025-12-29T20:06:02.366353,Mandarine,0,4.48,0.14,391,13.72,59.15,11.12,75.0,948.3,102400000
1767035164.0790312,2025-12-29T20:06:04.367992,Mandarine,0,5.01,0.15,395,13.71,60.26,11.13,75.34,948.3,102400000
1767035166.0791178,2025-12-29T20:06:06.366655,Mandarine,0,3.03,0.14,398,13.75,61.45,11.13,75.62,948.31,102400000
