timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1768063099.1812494,2026-01-10 17:38:19.468731,MandarineGANZ,0,-0.06,0.2,365.0,13.11,58.41,10.24,81.17,937.26,9855037.0
1768063101.181357,2026-01-10 17:38:21.470302,MandarineGANZ,0,-0.12,0.18,364.0,13.13,58.15,10.24,80.93,937.26,9872853.0
1768063103.181435,2026-01-10 17:38:23.321778,MandarineGANZ,0,0.0,0.0,,,,10.24,80.65,937.26,9872853.0
1768063105.1815124,2026-01-10 17:38:25.559874,MandarineGANZ,0,-0.19,0.18,362.0,13.1,57.65,10.24,80.39,937.26,9872853.0
1768063107.1816182,2026-01-10 17:38:27.323358,MandarineGANZ,0,0.0,0.0,,,,10.24,80.12,937.26,9872853.0
1768063109.1817007,2026-01-10 17:38:29.469112,MandarineGANZ,0,-0.12,0.18,361.0,13.11,57.45,10.24,79.87,937.26,9890733.0
1768063111.181766,2026-01-10 17:38:31.469117,MandarineGANZ,0,0.02,0.18,362.0,13.08,57.2,10.24,79.6,937.26,9899697.0
1768063113.1818526,2026-01-10 17:38:33.470683,MandarineGANZ,0,0.02,0.18,363.0,13.08,56.97,10.24,79.33,937.26,9908678.0
1768063115.1819186,2026-01-10 17:38:35.469488,MandarineGANZ,0,-0.12,0.18,362.0,13.08,56.76,10.24,79.09,937.27,9908678.0
1768063117.1819944,2026-01-10 17:38:37.469382,MandarineGANZ,0,-0.19,0.18,360.0,13.07,56.53,10.24,78.83,937.26,9908678.0
1768063119.1821127,2026-01-10 17:38:39.470902,MandarineGANZ,0,-0.05,0.18,360.0,13.07,56.3,10.24,78.59,937.25,9935718.0
1768063121.1821957,2026-01-10 17:38:41.469735,MandarineGANZ,0,-0.18,0.18,358.0,13.04,56.12,10.24,78.34,937.25,9926688.0
1768063123.1822736,2026-01-10 17:38:43.469782,MandarineGANZ,0,-0.18,0.18,356.0,13.06,55.93,10.24,78.12,937.24,9908678.0
1768063125.182369,2026-01-10 17:38:45.471384,MandarineGANZ,0,-0.11,0.18,355.0,13.07,55.75,10.24,77.86,937.25,9962906.0
1768063127.182432,2026-01-10 17:38:47.469922,MandarineGANZ,0,-0.18,0.18,353.0,13.06,55.6,10.24,77.67,937.25,9935718.0
1768063129.1824994,2026-01-10 17:38:49.469980,MandarineGANZ,0,-0.04,0.18,353.0,13.06,55.42,10.24,77.41,937.26,9944764.0
1768063131.1825938,2026-01-10 17:38:51.471403,MandarineGANZ,0,-0.04,0.18,353.0,13.07,55.25,10.24,77.21,937.25,9962906.0
1768063133.1826675,2026-01-10 17:38:53.470122,MandarineGANZ,0,-0.18,0.18,351.0,13.04,55.13,10.24,76.93,937.26,9944764.0
1768063135.1827304,2026-01-10 17:38:55.470455,MandarineGANZ,0,-0.11,0.18,350.0,13.03,54.93,10.24,76.76,937.25,9953827.0
